Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Voltage U / V,Dead time t / %
393,6,393,393,12.2169770667349,696.109375,0.0855188394671443
394,11,394,394,12.0237167813512,696.109375,0.0841660174694585
395,6,395,395,9.97775072452328,696.109375,0.069844255071663
396.001,4,396,396,16.0238868080648,696.109375,0.112167207656453
397,7,397,397,18.8436599176067,696.109375,0.131905619423247
398,7,398,398,17.0214691790756,696.109375,0.119150284253529
399.001,8,399,399,14.4351097401458,696.109375,0.101045768181021
400.001,8,400,400,13.9944344134338,696.109375,0.0979610408940364
401,9,401,401,16.0450400318735,696.109375,0.112315280223114
402,9,402,402,16.6206662028393,696.109375,0.116344663419875
403,10,403,403,12.0226591056164,696.109375,0.0841586137393145
404.001,4,404,404,18.8754118448317,696.109375,0.132127882913822
405.001,2,405,405,12.9915139430924,696.109375,0.0909405976016466
406.001,7,406,406,15.0075518000658,696.109375,0.105052862600461
407,1,407,407,15.0224239722634,696.109375,0.105156967805844
408.001,6,408,408,10.9896839836446,696.109375,0.0769277878855119
409,3,409,409,12.2213382120915,696.109375,0.0855493674846408
410.001,3,410,410,12.0159439560353,696.109375,0.0841116076922468
411.001,5,411,411,12.2083955360335,696.109375,0.0854587687522343
412.001,2,412,412,14.0192456203877,696.109375,0.0981347193427137
413,6,413,413,24.3876402109176,698.4375,0.170713481476423
414,11,414,414,13.3231189421444,696.109375,0.0932618325950105
415,1,415,415,18.0419366776134,696.109375,0.126293556743294
416.001,11,416,416,9.99207295545534,696.109375,0.0699445106881874
416.999,4,417,417,11.1080132096493,696.109375,0.0777560924675452
418.001,1,418,418,15.5511528513927,696.109375,0.108858069959749
419.001,3,419,419,9.99896455167087,696.109375,0.0699927518616961
420,5,420,420,9.00378158826707,696.109375,0.0630264711178695
421.001,5,421,421,11.9992812430535,696.109375,0.0839949687013748
422.001,10,422,422,12.2042385986339,696.109375,0.0854296701904372
423,5,423,423,9.00811180468012,696.109375,0.0630567826327608
424.001,4,424,424,19.0052606561496,696.109375,0.133036824593047
425.001,6,425,425,16.9812459120148,696.109375,0.118868721384103
426,5,426,426,9.97930181921564,696.109375,0.0698551127345094
427.001,4,427,427,11.0056569076505,696.109375,0.0770395983535537
428.001,2,428,428,19.9996420064081,696.109375,0.139997494044857
429,5,429,429,17.0205489086975,696.885416666667,0.119143842360882
430.001,5,430,430,17.752003840646,696.109375,0.124264026884522
431,5,431,431,22.0090831486154,696.109375,0.154063582040308
432.001,3,432,432,14.0115258811899,696.109375,0.098080681168329
433.001,3,433,433,8.87605509944344,696.109375,0.0621323856961041
433.999,2,434,434,16.0101376191404,696.109375,0.112070963333983
435,3,435,435,13.0106544249086,696.109375,0.0910745809743599
436.001,4,436,436,13.3141225338639,696.109375,0.0931988577370474
437,6,437,437,10.9986977541859,696.109375,0.0769908842793013
438,2,438,438,14.0130068729795,696.109375,0.0980910481108565
439,7,439,439,18.8727757323636,696.109375,0.132109430126545
440,3,440,440,13.0066229724176,696.109375,0.0910463608069229
441.001,1,441,441,15.5236096916557,696.109375,0.10866526784159
442,5,442,442,8.02234704994232,696.109375,0.0561564293495962
443.001,4,443,443,15.5426896624461,696.109375,0.108798827637123
443.999,5,444,444,14.4230678553198,696.109375,0.100961474987238
445,8,445,445,18.8726646881453,696.109375,0.132108652817017
446,4,446,446,11.0231331472228,696.109375,0.0771619320305593
447.001,0,447,447,6.66239385140996,696.109375,0.0466367569598697
