Time t / s,Events N,Channel n,Energy E / keV,Rate R / 1/s,Dead time t / %,Voltage U / V
,1,775,775,,,
,0,776,776,,,
,0,777,777,,,
,0,778,778,,,
,0,779,779,,,
,0,780,780,,,
,0,781,781,,,
,0,782,782,,,
,0,783,783,,,
,0,784,784,,,
,0,785,785,,,
,0,786,786,,,
,0,787,787,,,
,0,788,788,,,
,1,789,789,,,
,0,790,790,,,
,0,791,791,,,
,0,792,792,,,
,0,793,793,,,
,0,794,794,,,
,0,795,795,,,
,0,796,796,,,
,0,797,797,,,
,0,798,798,,,
,0,799,799,,,
,0,800,800,,,
,0,801,801,,,
,0,802,802,,,
,1,803,803,,,
,0,804,804,,,
,0,805,805,,,
,1,806,806,,,
,0,807,807,,,
,0,808,808,,,
,0,809,809,,,
,0,810,810,,,
,1,811,811,,,
,0,812,812,,,
,1,813,813,,,
,0,814,814,,,
,0,815,815,,,
,0,816,816,,,
,0,817,817,,,
,1,818,818,,,
,0,819,819,,,
,1,820,820,,,
,0,821,821,,,
,0,822,822,,,
,0,823,823,,,
,0,824,824,,,
,0,825,825,,,
,1,826,826,,,
,0,827,827,,,
,0,828,828,,,
,0,829,829,,,
,0,830,830,,,
,0,831,831,,,
,0,832,832,,,
,1,833,833,,,
,2,834,834,,,
,0,835,835,,,
,0,836,836,,,
,0,837,837,,,
,0,838,838,,,
,0,839,839,,,
,1,840,840,,,
,0,841,841,,,
,0,842,842,,,
,0,843,843,,,
,0,844,844,,,
,0,845,845,,,
,0,846,846,,,
,0,847,847,,,
,1,848,848,,,
,1,849,849,,,
,0,850,850,,,
,0,851,851,,,
,1,852,852,,,
,0,853,853,,,
,0,854,854,,,
,1,855,855,,,
,0,856,856,,,
,0,857,857,,,
,0,858,858,,,
,0,859,859,,,
,0,860,860,,,
,1,861,861,,,
,1,862,862,,,
,0,863,863,,,
,1,864,864,,,
,1,865,865,,,
,0,866,866,,,
,0,867,867,,,
,0,868,868,,,
,0,869,869,,,
,0,870,870,,,
,1,871,871,,,
,1,872,872,,,
,0,873,873,,,
,0,874,874,,,
,0,875,875,,,
,1,876,876,,,
,1,877,877,,,
,0,878,878,,,
,0,879,879,,,
,0,880,880,,,
,0,881,881,,,
,0,882,882,,,
,0,883,883,,,
,0,884,884,,,
,1,885,885,,,
,0,886,886,,,
,0,887,887,,,
,0,888,888,,,
,0,889,889,,,
,0,890,890,,,
,0,891,891,,,
,1,892,892,,,
,0,893,893,,,
,1,894,894,,,
,0,895,895,,,
,0,896,896,,,
,0,897,897,,,
,0,898,898,,,
,0,899,899,,,
,0,900,900,,,
,0,901,901,,,
,0,902,902,,,
,0,903,903,,,
,2,904,904,,,
,0,905,905,,,
,0,906,906,,,
,0,907,907,,,
,0,908,908,,,
,0,909,909,,,
,0,910,910,,,
,0,911,911,,,
,0,912,912,,,
,1,913,913,,,
,0,914,914,,,
,1,915,915,,,
,0,916,916,,,
,0,917,917,,,
,0,918,918,,,
,0,919,919,,,
,0,920,920,,,
,0,921,921,,,
,2,922,922,,,
,0,923,923,,,
,1,924,924,,,
,0,925,925,,,
,0,926,926,,,
,0,927,927,,,
,0,928,928,,,
,0,929,929,,,
,0,930,930,,,
,0,931,931,,,
,0,932,932,,,
,0,933,933,,,
,0,934,934,,,
,0,935,935,,,
,1,936,936,,,
,0,937,937,,,
,0,938,938,,,
,0,939,939,,,
,0,940,940,,,
,0,941,941,,,
,0,942,942,,,
,0,943,943,,,
,0,944,944,,,
,0,945,945,,,
,1,946,946,,,
,0,947,947,,,
,0,948,948,,,
,0,949,949,,,
,0,950,950,,,
,0,951,951,,,
,0,952,952,,,
,0,953,953,,,
,0,954,954,,,
,0,955,955,,,
,1,956,956,,,
,0,957,957,,,
,1,958,958,,,
,0,959,959,,,
,1,960,960,,,
,0,961,961,,,
,0,962,962,,,
,0,963,963,,,
,0,964,964,,,
,1,965,965,,,
,2,966,966,,,
,0,967,967,,,
,4,968,968,,,
,0,969,969,,,
,1,970,970,,,
,0,971,971,,,
,0,972,972,,,
,0,973,973,,,
,0,974,974,,,
,1,975,975,,,
,0,976,976,,,
,0,977,977,,,
,0,978,978,,,
,1,979,979,,,
,0,980,980,,,
,0,981,981,,,
,1,982,982,,,
,1,983,983,,,
,0,984,984,,,
,0,985,985,,,
,1,986,986,,,
,0,987,987,,,
,0,988,988,,,
,0,989,989,,,
,0,990,990,,,
,1,991,991,,,
,0,992,992,,,
,0,993,993,,,
,0,994,994,,,
,0,995,995,,,
,0,996,996,,,
,0,997,997,,,
,0,998,998,,,
,0,999,999,,,
,0,1000,1000,,,
,0,1001,1001,,,
,1,1002,1002,,,
,0,1003,1003,,,
,0,1004,1004,,,
,0,1005,1005,,,
,0,1006,1006,,,
,0,1007,1007,,,
,0,1008,1008,,,
,1,1009,1009,,,
,0,1010,1010,,,
,0,1011,1011,,,
,0,1012,1012,,,
,0,1013,1013,,,
,0,1014,1014,,,
,1,1015,1015,,,
,0,1016,1016,,,
,0,1017,1017,,,
,0,1018,1018,,,
,0,1019,1019,,,
,0,1020,1020,,,
,0,1021,1021,,,
,0,1022,1022,,,
,0,1023,1023,,,
,1,1024,1024,,,
,0,1025,1025,,,
,0,1026,1026,,,
,0,1027,1027,,,
,0,1028,1028,,,
,0,1029,1029,,,
